			398542		1.84	5	1.8432	312		39	98	85	54	42	2	0	0		0.02	0.89	0.43	0.13	0.37	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	5	2	542		0.50	2	0.1995	542		54	42	2	0	0	0	0	0		0.13	0.37	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	54.00	42.00	2.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.54	1.00	1.54	1.39	1.00	1.00	1.00	1.00	1.00
			5312		1.55	3	0.9305	542		53	31	12	2	0	0	0	0		0.76	0.53	0.26	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.39	1.54	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			589312		2.14	5	2.1382	542		58	89	93	31	12	2	0	0		0.43	0.89	0.02	0.53	0.26	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
32	7	4	754		0.85	2	0.2442	754		75	54	4	0	0	0	0	0		0.28	0.58	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	54.00	4.00	0.00	0.00	0.00	0.00	0.00			Round 32	d	1.00	1.00	1.00	1.39	1.39	1.00	1.06	1.00	1.00	1.00
			753124		1.68	5	1.1990	754		75	53	31	12	24	4	0	0		0.28	0.04	0.98	0.19	0.18	0.00	0.00	0.00			path 1 lengths	1.06	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			75893124		3.17	7	3.1693	754		75	58	89	93	31	12	24	4		0.28	0.97	0.13	0.43	0.98	0.19	0.18	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		3.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	4	124		0.38	2	0.1508	124		12	24	4	0	0	0	0	0		0.19	0.18	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	12.00	24.00	4.00	0.00	0.00	0.00	0.00	0.00				d	4.07	1.54	1.00	1.54	1.00	1.00	1.00	1.00	1.00	1.00
			1354		1.60	3	0.9628	124		13	35	54	4	0	0	0	0		0.98	0.04	0.58	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.07	1.54	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			139854		3.10	5	3.0953	124		13	39	98	85	54	4	0	0		0.98	0.43	0.13	0.97	0.58	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		3.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
33	2	5	245		0.33	2	0.1339	245		24	45	5	0	0	0	0	0		0.02	0.32	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	24.00	45.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 33	d	1.00	1.54	1.00	1.39	1.39	1.00	1.00	1.00	1.00	1.00
			2135		1.24	3	0.7458	245		21	13	35	5	0	0	0	0		0.41	0.56	0.27	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.54	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			213985		2.17	5	2.1705	245		21	13	39	98	85	5	0	0		0.41	0.56	0.36	0.20	0.64	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		3.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	5	35		0.27	1	0.0678	35		35	5	0	0	0	0	0	0		0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			31245		1.31	4	1.3065	35		31	12	24	45	5	0	0	0		0.56	0.41	0.02	0.32	0.00	0.00	0.00	0.00			path 1 lengths	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			3985		1.20	3	0.8991	35		39	98	85	5	0	0	0	0		0.36	0.20	0.64	0.00	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
34	1	2	12		0.89	1	0.1490	12		12	2	0	0	0	0	0	0		0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	12.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 34	d	4.07	4.07	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			13542		3.05	4	2.0306	12		13	35	54	42	2	0	0	0		0.59	0.92	0.84	0.70	0.00	0.00	0.00	0.00			path 1 lengths	4.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			1398542		3.37	6	3.3674	12		13	39	98	85	54	42	2	0		0.59	0.62	0.39	0.22	0.84	0.70	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	4	2	42		0.70	1	0.1163	42		42	2	0	0	0	0	0	0		0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	42.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.54	1.00	1.54	1.00	1.00	1.00	1.00	1.00	1.00
			45312		3.24	4	2.1610	42		45	53	31	12	2	0	0	0		0.84	0.92	0.59	0.89	0.00	0.00	0.00	0.00			path 1 lengths	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			4589312		3.56	6	3.5631	42		45	58	89	93	31	12	2	0		0.84	0.22	0.39	0.62	0.59	0.89	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
35	6	7	657		0.42	2	0.4168	657		65	57	7	0	0	0	0	0		0.36	0.06	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00			Round 35	d	1.00	1.00	1.00	1.00	1.06	1.04	1.06	1.00	1.00	1.00
			657		0.42	2	0.4168	657		65	57	7	0	0	0	0	0		0.36	0.06	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			657		0.42	2	0.4168	657		65	57	7	0	0	0	0	0		0.36	0.06	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
			7		5.00																								path 3  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
	9	7	9857		0.66	3	0.3317	9857		98	85	57	7	0	0	0	0		0.02	0.59	0.06	0.00	0.00	0.00	0.00	0.00			shortsest path	98.00	85.00	57.00	7.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.06	1.00	1.06	0.50	2.63	1.00
			9357		1.79	3	0.8933	9857		93	35	57	7	0	0	0	0		0.86	0.87	0.06	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.63	0.50	1.06	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			9312457		2.82	6	2.8182	9857		93	31	12	24	45	57	7	0		0.86	0.27	0.44	0.50	0.68	0.06	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
36	5	6	56		0.08	1	0.0798	56		56	6	0	0	0	0	0	0		0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	56.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 36	d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			56		0.08	1	0.0798	56		56	6	0	0	0	0	0	0		0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			56		0.08	1	0.0798	56		56	6	0	0	0	0	0	0		0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		6.00																								path 3  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	6	356		0.40	2	0.1605	356		35	56	6	0	0	0	0	0		0.32	0.08	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			39856		1.85	4	1.4830	356		39	98	85	56	6	0	0	0		0.61	0.79	0.38	0.08	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			312456		2.18	5	2.1834	356		31	12	24	45	56	6	0	0		0.74	0.62	0.18	0.57	0.08	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
37	6	7	657		1.19	2	1.1926	657		65	57	7	0	0	0	0	0		0.68	0.51	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00			Round 37	d	1.00	1.00	1.00	1.00	1.06	1.04	1.06	1.00	1.00	1.00
			657		1.19	2	1.1926	657		65	57	7	0	0	0	0	0		0.68	0.51	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			657		1.19	2	1.1926	657		65	57	7	0	0	0	0	0		0.68	0.51	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
			7		2.00																								path 3  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
	2	7	2457		1.30	3	0.6521	2457		24	45	57	7	0	0	0	0		0.61	0.18	0.51	0.00	0.00	0.00	0.00	0.00			shortsest path	24.00	45.00	57.00	7.00	0.00	0.00	0.00	0.00				d	1.00	1.54	1.00	1.39	1.06	1.00	1.06	1.00	1.00	1.00
			21357		2.63	4	1.7506	2457		21	13	35	57	7	0	0	0		0.99	0.73	0.40	0.51	0.00	0.00	0.00	0.00			path 1 lengths	1.54	1.39	1.06	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			2139857		3.25	6	3.2473	2457		21	13	39	98	85	57	7	0		0.99	0.73	0.47	0.53	0.01	0.51	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
38	7	9	7589		1.13	3	0.5660	7539		75	58	89	9	0	0	0	0		0.53	0.45	0.16	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	39.00	9.00	0.00	0.00	0.00	0.00			Round 38	d	1.00	1.00	4.14	1.00	2.20	1.00	1.06	1.00	4.14	1.00
			7539		0.81	3	0.4054	7539		75	53	39	9	0	0	0	0		0.53	0.14	0.14	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			7542139		1.42	6	1.4171	7539		75	54	42	21	13	39	9	0		0.53	0.39	0.16	0.01	0.18	0.14	0.00	0.00			path 2  lengths	1.06	2.20	4.14	0.00	0.00	0.00	0.00	0.00														
			9		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	9	39		0.14	1	0.0239	39		39	9	0	0	0	0	0	0		0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	39.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			3589		0.75	3	0.3738	39		35	58	89	9	0	0	0	0		0.14	0.45	0.16	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			3124589		1.35	6	1.3539	39		31	12	24	45	58	89	9	0		0.18	0.01	0.16	0.39	0.45	0.16	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
39	2	8	2458		1.06	3	0.6377	2458		24	45	58	8	0	0	0	0		0.50	0.16	0.40	0.00	0.00	0.00	0.00	0.00			shortsest path	24.00	45.00	58.00	8.00	0.00	0.00	0.00	0.00			Round 39	d	1.00	1.54	1.00	1.39	0.50	1.00	1.00	0.50	1.00	1.00
			21398		2.34	4	1.8751	2458		21	13	39	98	8	0	0	0		0.22	0.57	0.77	0.78	0.00	0.00	0.00	0.00			path 1 lengths	1.54	1.39	0.50	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			245398		2.69	5	2.6941	2458		24	45	53	39	98	8	0	0		0.50	0.16	0.48	0.77	0.78	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			8		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	5	8	58		0.40	1	0.0665	58		58	8	0	0	0	0	0	0		0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	58.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	0.50	1.00	1.00	0.50	1.00	1.00
			5398		2.03	3	1.0151	58		53	39	98	8	0	0	0	0		0.48	0.77	0.78	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			5421398		3.01	6	3.0078	58		54	42	21	13	39	98	8	0		0.16	0.50	0.22	0.57	0.77	0.78	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
40	1	8	1398		0.99	3	0.7405	1398		13	39	98	8	0	0	0	0		0.18	0.61	0.20	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	39.00	98.00	8.00	0.00	0.00	0.00	0.00			Round 40	d	3.20	1.00	4.14	1.00	1.00	1.00	1.00	2.63	2.63	1.00
			1358		1.22	3	0.9157	1398		13	35	58	8	0	0	0	0		0.18	0.83	0.22	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	4.14	2.63	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			12458		0.91	4	0.9110	1398		12	24	45	58	8	0	0	0		0.54	0.11	0.04	0.22	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			8		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	6	8	658		1.03	2	0.2951	658		65	58	8	0	0	0	0	0		0.82	0.22	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	58.00	8.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	0.50	1.04	1.00	0.50	1.00	1.00
			65398		2.45	4	1.4003	658		65	53	39	98	8	0	0	0		0.82	0.83	0.61	0.20	0.00	0.00	0.00	0.00			path 1 lengths	1.04	0.50	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			65421398		2.50	7	2.4982	658		65	54	42	21	13	39	98	8		0.82	0.04	0.11	0.54	0.18	0.61	0.20	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
41	7	4	754		0.44	2	0.1263	754		75	54	4	0	0	0	0	0		0.18	0.26	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	54.00	4.00	0.00	0.00	0.00	0.00	0.00			Round 41	d	1.00	1.00	1.00	1.39	1.39	1.00	1.06	1.00	1.00	1.00
			753124		1.87	5	1.3357	754		75	53	31	12	24	4	0	0		0.18	0.00	0.36	0.65	0.68	0.00	0.00	0.00			path 1 lengths	1.06	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			75893124		3.37	7	3.3707	754		75	58	89	93	31	12	24	4		0.18	0.42	0.87	0.21	0.36	0.65	0.68	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	4	354		0.26	2	0.1305	354		35	54	4	0	0	0	0	0		0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	54.00	4.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.39	1.39	1.00	1.00	1.00	1.00	1.00
			3124		1.69	3	1.2650	354		31	12	24	4	0	0	0	0		0.36	0.65	0.68	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			39854		1.76	4	1.7618	354		39	98	85	54	4	0	0	0		0.21	0.87	0.42	0.26	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
42	7	6	756		0.49	2	0.4908	756		75	56	6	0	0	0	0	0		0.29	0.20	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00			Round 42	d	1.00	1.00	1.00	1.00	1.04	1.04	1.06	1.00	1.00	1.00
			756		0.49	2	0.4908	756		75	56	6	0	0	0	0	0		0.29	0.20	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			756		0.49	2	0.4908	756		75	56	6	0	0	0	0	0		0.29	0.20	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00														
			6		1.00																								path 3  lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00														
	4	6	456		1.06	2	0.3019	456		45	56	6	0	0	0	0	0		0.86	0.20	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	45.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.39	1.04	1.04	1.00	1.00	1.00	1.00
			421356		0.98	5	0.7032	456		42	21	13	35	56	6	0	0		0.03	0.19	0.57	0.01	0.20	0.00	0.00	0.00			path 1 lengths	1.39	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			42139856		1.93	7	1.9318	456		42	21	13	39	98	85	56	6		0.03	0.19	0.57	0.08	0.22	0.65	0.20	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
43	8	9	89		0.22	1	0.0366	89		89	9	0	0	0	0	0	0		0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	89.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 43	d	1.00	1.00	1.00	1.00	1.00	1.00	1.00	2.63	2.63	1.00
			8539		1.94	3	0.9679	89		85	53	39	9	0	0	0	0		0.43	0.66	0.84	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			8542139		4.00	6	3.9950	89		85	54	42	21	13	39	9	0		0.43	0.87	0.71	0.63	0.51	0.84	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	9	39		0.84	1	0.1406	39		39	9	0	0	0	0	0	0		0.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	39.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			3589		1.31	3	0.6560	39		35	58	89	9	0	0	0	0		0.66	0.43	0.22	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			3124589		3.37	6	3.3711	39		31	12	24	45	58	89	9	0		0.51	0.63	0.71	0.87	0.43	0.22	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
44	5	3	53		0.69	1	0.1716	53		53	3	0	0	0	0	0	0		0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	53.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 44	d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			54213		1.43	4	1.4303	53		54	42	21	13	3	0	0	0		0.05	0.40	0.38	0.60	0.00	0.00	0.00	0.00			path 1 lengths	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			5893		1.95	3	1.4617	53		58	89	93	3	0	0	0	0		0.63	0.65	0.66	0.00	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	3	93		0.66	1	0.1107	93		93	3	0	0	0	0	0	0		0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			9853		1.97	3	0.9855	93		98	85	53	3	0	0	0	0		0.65	0.63	0.69	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			9854213		2.72	6	2.7151	93		98	85	54	42	21	13	3	0		0.65	0.63	0.05	0.40	0.38	0.60	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
45	3	2	312		1.23	2	0.4933	312		31	12	2	0	0	0	0	0		0.71	0.52	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	31.00	12.00	2.00	0.00	0.00	0.00	0.00	0.00			Round 45	d	4.07	4.07	3.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			3542		2.27	3	1.3637	312		35	54	42	2	0	0	0	0		0.63	0.66	0.99	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	4.07	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			398542		3.96	5	3.9640	312		39	98	85	54	42	2	0	0		0.48	0.97	0.87	0.66	0.99	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	2	12		0.52	1	0.0871	12		12	2	0	0	0	0	0	0		0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	12.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00				d	4.07	4.07	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			13542		2.98	4	1.9891	12		13	35	54	42	2	0	0	0		0.71	0.63	0.66	0.99	0.00	0.00	0.00	0.00			path 1 lengths	4.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			1398542		4.67	6	4.6747	12		13	39	98	85	54	42	2	0		0.71	0.48	0.97	0.87	0.66	0.99	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
46	2	5	245		1.65	2	0.6586	245		24	45	5	0	0	0	0	0		0.77	0.88	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	24.00	45.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 46	d	1.00	1.54	1.00	1.39	1.39	1.00	1.00	1.00	1.00	1.00
			2135		1.91	3	1.1441	245		21	13	35	5	0	0	0	0		0.43	0.77	0.71	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.54	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			213985		3.17	5	3.1674	245		21	13	39	98	85	5	0	0		0.43	0.77	0.44	0.96	0.57	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	5	135		1.48	2	0.7395	135		13	35	5	0	0	0	0	0		0.77	0.71	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00				d	3.20	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
